コード	企業名	sector	industry	上場後の取引量	現在何倍株	最大何倍株	3,5,7,10,N倍まで何年	2倍まで何年	3倍まで何年	4倍まで何年	5倍まで何年	6倍まで何年	7倍まで何年	8倍まで何年	9倍まで何年	10倍まで何年
9517	イーレックス	公共事業	再生可能エネルギー	54766800	2.5	11.9	"0.9
4.13
5.27
5.85
5.95"	0.28	0.9	1.13	4.13	4.23	5.27	5.37	5.85	5.85
6031	サイジニア	技術	ソフトウェア - インフラストラクチャ	146443200	1.1	5.0	"-0.95
-1
-1
-1
-0.94"	-0.98	-0.95	-0.95	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9551	メタウォーター	産業	Pollution & Treatment Controls	28333000	2.0	2.6	"-1
-1
-1
-1
9.33"	4.87	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6030	アドベンチャー	消費者循環	旅行サービス	7685100	3.6	12.0	"1.98
2.76
3.35
3.58
7.82"	0.19	1.98	2.72	2.76	3.33	3.35	3.36	3.57	3.58
3903	ｇｕｍｉ	通信サービス	電子ゲーム・マルチメディア	39509500	0.4	3.8	"-1.0
-1
-1
-1
-1.0"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
2883	大冷	産業	特殊産業機械	2161800	1.5	1.8	"-1
-1
-1
-1
5.23"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4248	竹本容器	消費者循環	包装および容器	6288600	2.6	4.6	"3.08
-1
-1
-1
3.61"	0.48	3.08	3.38	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7175	今村証券	金融サービス	資本市場	4540800	2.2	3.0	"-1
-1
-1
-1
8.87"	8.04	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
2586	フルッタフルッタ	消費者防衛	食品流通	2296000	0.2	4.1	"-1.0
-1
-1
-1
-1.0"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3198	ＳＦＰダイニング	消費者循環	レストラン	9245800	1.8	2.3	"-1
-1
-1
-1
8.45"	2.73	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9418	Ｕ−ＮＥＸＴ	産業	コングロマリット	95841900	4.8	5.6	"5.81
8.36
-1
-1
8.8"	-0.91	5.81	8.16	8.36	-1.0	-1.0	-1.0	-1.0	-1.0
3901	マークラインズ	通信サービス	インターネットコンテンツ・情報	99028400	5.2	7.3	"2.06
2.48
5.4
-1
8.29"	-0.94	2.06	2.13	2.48	5.32	5.4	-1.0	-1.0	-1.0
3902	メディカル・データ・ビジョン	ヘルスケア	健康情報サービス	157408000	3.6	27.3	"-0.73
0.94
1.52
1.73
5.12"	-0.73	-0.73	0.69	0.94	1.0	1.52	1.61	1.7	1.73
6029	アトラ	ヘルスケア	医療施設	27875100	0.7	7.3	"0.3
0.42
0.82
-1
0.82"	0.05	0.3	0.36	0.42	0.44	0.82	-1.0	-1.0	-1.0
6028	テクノプロ・ホールディングス	産業	人材派遣・雇用サービス	193321200	5.6	7.9	"2.75
5.95
7.88
-1
8.12"	0.66	2.75	3.42	5.95	6.74	7.88	-1.0	-1.0	-1.0
3900	クラウドワークス	産業	人材派遣・雇用サービス	95418900	3.0	4.7	"-0.89
-1
-1
-1
3.32"	-0.89	-0.89	3.3	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6026	GMO TECH	通信サービス	インターネットコンテンツ・情報	3983200	2.1	4.3	"8.45
-1
-1
-1
8.53"	-1.0	8.45	8.53	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7816	スノーピーク			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3452	ビーロット	不動産	不動産サービス	43381200	5.7	5.7	"-0.73
9.19
-1
-1
9.21"	-0.73	-0.73	-0.71	9.19	-1.0	-1.0	-1.0	-1.0	-1.0
6027	弁護士ドットコム	産業	コンサルティングサービス	40124100	4.0	24.2	"2.41
2.85
3.04
4.62
5.1"	1.78	2.41	2.77	2.85	3.01	3.04	3.68	3.72	4.62
3698	ＣＲＩ・ミドルウェア	通信サービス	電子ゲーム・マルチメディア	33357900	0.7	4.5	"-0.83
-1
-1
-1
-0.83"	-0.83	-0.83	-0.83	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6025	日本ＰＣサービス			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3697	ＳＨＩＦＴ	技術	ソフトウェア - アプリケーション	141454200	16.8	39.8	"2.67
2.93
4.24
4.82
8.78"	-0.33	2.67	2.83	2.93	2.99	4.24	4.66	4.72	4.82
6099	エラン	ヘルスケア	医療施設	163113600	5.8	13.1	"2.04
2.77
3.64
5.03
5.42"	1.71	2.04	2.57	2.77	2.91	3.64	3.8	4.98	5.03
9467	アルファポリス	通信サービス	インターネットコンテンツ・情報	10444200	3.5	5.6	"3.28
5.89
-1
-1
6.75"	0.32	3.28	5.52	5.89	-1.0	-1.0	-1.0	-1.0	-1.0
3694	オプティム	技術	ソフトウェア - インフラストラクチャ	457632000	1.6	9.1	"3.05
4.4
4.75
-1
4.98"	-0.8	3.05	3.79	4.4	4.66	4.75	4.81	4.89	-1.0
3696	セレス	産業	コングロマリット	36737600	3.2	6.8	"1.28
6.01
-1
-1
6.09"	0.84	1.28	5.79	6.01	6.07	-1.0	-1.0	-1.0	-1.0
3695	GMOリサーチ	技術	ソフトウェア - インフラストラクチャ	10429500	2.2	3.7	"-0.78
-1
-1
-1
6.93"	-0.84	-0.78	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6098	リクルート	通信サービス	インターネットコンテンツ・情報	1013555700	9.4	10.1	"3.66
6.34
7.0
10.08
10.08"	2.84	3.66	5.17	6.34	6.83	7.0	9.64	9.74	10.08
3197	すかいらーく	消費者循環	レストラン	65091500	2.5	2.8	"-1
-1
-1
-1
9.24"	4.1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6240	ヤマシンフィルタ	産業	特殊産業機械	88290000	7.1	17.9	"1.96
2.12
2.59
2.65
2.98"	1.82	1.96	2.02	2.12	2.54	2.59	2.61	2.62	2.65
3196	ホットランド	消費者循環	レストラン	38241200	2.0	2.5	"-1
-1
-1
-1
9.67"	0.5	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3692	ＦＦＲＩ	技術	ソフトウェア - アプリケーション	260193900	1.6	15.7	"0.11
0.25
0.71
0.79
0.81"	0.02	0.11	0.23	0.25	0.7	0.71	0.72	0.78	0.79
4591	リボミック	ヘルスケア	バイオテクノロジー	29737900	0.1	2.1	"-1
-1
-1
-1
-0.92"	-0.92	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3195	ジェネレーションパス	消費者循環	インターネット小売	13879200	0.9	5.3	"1.33
4.05
-1
-1
4.05"	0.39	1.33	1.33	4.05	-1.0	-1.0	-1.0	-1.0	-1.0
3300	ＡＭＢＩＴＩＯＮ	不動産	不動産サービス	61845600	11.2	11.3	"0.55
0.64
2.74
9.1
9.25"	-0.76	0.55	0.6	0.64	2.64	2.74	2.76	9.02	9.1
3691	リアルワールド	通信サービス	インターネットコンテンツ・情報	9050600	0.4	2.5	"-1
-1
-1
-1
0.38"	-0.97	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3690	ロックオン	通信サービス	広告代理店	48788200	0.8	6.2	"-0.93
0.7
-1
-1
0.71"	-0.93	-0.93	0.67	0.7	0.71	-1.0	-1.0	-1.0	-1.0
7172	ジャパンインベストメントアドバイザー	産業	レンタルおよびリースサービス	618350099	4.6	13.8	"1.48
2.46
3.24
3.42
3.65"	0.1	1.48	1.58	2.46	2.92	3.24	3.33	3.41	3.42
6097	日本ビューホテル			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3689	イグニス			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3193	鳥貴族	消費者循環	レストラン	53365800	3.5	5.2	"0.89
9.62
-1
-1
9.63"	0.7	0.89	3.37	9.62	-1.0	-1.0	-1.0	-1.0	-1.0
3688	ＶＯＹＡＧＥＧＲＯＵＰ	通信サービス	インターネットコンテンツ・情報	47837800	0.8	1.9	"-1
-1
-1
-1
-0.99"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6096	レアジョブ	消費者防衛	教育・訓練サービス	32825600	0.9	6.2	"4.3
4.4
-1
-1
4.43"	-1.0	4.3	4.39	4.4	4.42	-1.0	-1.0	-1.0	-1.0
6095	メドピア	ヘルスケア	健康情報サービス	89179000	0.8	13.3	"5.39
5.9
6.01
6.28
6.38"	0.07	5.39	5.74	5.9	5.99	6.01	6.14	6.15	6.28
4247	ポバール興業	基礎材料	特殊化学品	127100	1.3	1.5	"-1
-1
-1
-1
1.74"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4979	ＯＡＴアグリオ	基礎材料	Agricultural Inputs	9052400	5.3	5.6	"3.1
7.87
-1
-1
9.97"	-0.31	3.1	3.45	7.87	-1.0	-1.0	-1.0	-1.0	-1.0
6094	フリークアウト	通信サービス	広告代理店	43907600	0.6	4.3	"-0.85
-1
-1
-1
2.12"	-0.85	-0.85	2.11	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3299	ムゲンエステート	不動産	不動産開発	68402000	5.5	5.5	"0.51
10.1
-1
-1
10.12"	0.24	0.51	9.45	10.1	-1.0	-1.0	-1.0	-1.0	-1.0
7169	ニュートン・フィナンシャル・コンサルティング			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3297	東武住販	不動産	不動産サービス	3584200	3.0	4.9	"2.58
-1
-1
-1
3.51"	0.52	2.58	3.27	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3192	白鳩	消費者循環	インターネット小売	7260700	0.6	2.5	"-1
-1
-1
-1
3.61"	3.55	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9024	西武ホールディングス	産業	コングロマリット	93618600	2.2	2.5	"-1
-1
-1
-1
10.41"	0.96	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3687	フィックスターズ	技術	ソフトウェア - アプリケーション	488175000	6.5	9.2	"0.14
3.72
5.12
-1
9.92"	0.1	0.14	0.21	3.72	5.05	5.12	9.86	9.92	-1.0
3191	ジョイフル本田	消費者循環	Home Improvement Retail	67479200	3.2	4.0	"4.06
-1
-1
-1
9.98"	2.46	4.06	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
9090	丸和運輸機関	産業	統合貨物・物流	14608000	10.2	21.3	"3.53
3.85
4.54
19.31
20.73"	1.12	3.53	3.84	3.85	4.03	4.54	17.84	17.95	19.31
6616	トレックス・セミコンダクター	技術	半導体	12933200	2.2	6.1	"0.39
7.16
-1
-1
7.54"	0.29	0.39	7.08	7.16	7.54	-1.0	-1.0	-1.0	-1.0
6093	エスクロー・エージェント・ジャパン	産業	専門ビジネスサービス	352230000	2.0	9.7	"0.27
0.28
3.14
-1
3.28"	-0.14	0.27	0.27	0.28	3.14	3.14	3.15	3.28	-1.0
3686	ディー・エル・イー	通信サービス	娯楽	267727800	0.2	2.1	"-1
-1
-1
-1
0.04"	0.04	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7779	CYBERDYNE	ヘルスケア	Medical Devices	1262146000	0.4	5.1	"0.19
2.04
-1
-1
2.04"	0.08	0.19	1.62	2.04	-1.0	-1.0	-1.0	-1.0	-1.0
3685	みんなのウェディング	Unknown	Unknown	5606400	1.0	4.1	"-0.96
-1
-1
-1
-0.96"	-0.96	-0.96	-0.96	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3190	ホットマン	消費者循環	Textile Manufacturing	18857400	1.6	2.0	"-1
-1
-1
-1
3.7"	3.7	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6740	ジャパンディスプレイ	技術	電子部品	711475500	0.1	2.6	"-1
-1
-1
-1
-0.53"	-0.62	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6810	日立マクセル	技術	コンシューマーエレクトロニクス	19658600	4.4	5.2	"1.37
8.99
-1
-1
9.01"	-0.83	1.37	8.26	8.99	-1.0	-1.0	-1.0	-1.0	-1.0
4246	ダイキョーニシカワ	消費者循環	Auto Parts	50136800	2.4	6.4	"1.27
1.64
-1
-1
1.75"	0.42	1.27	1.37	1.64	1.69	-1.0	-1.0	-1.0	-1.0
6092	エンバイオ・ホールディングス	産業	専門ビジネスサービス	81348800	1.3	5.5	"-0.9
2.95
-1
-1
2.97"	-0.9	-0.9	-0.9	2.95	-1.0	-1.0	-1.0	-1.0	-1.0
9414	日本ＢＳ放送	通信サービス	Broadcasting	13743000	1.3	1.9	"-1
-1
-1
-1
4.13"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3683	サイバーリンクス	技術	ソフトウェア - インフラストラクチャ	78654600	1.7	8.1	"6.37
6.5
6.53
-1
6.54"	-0.2	6.37	6.4	6.5	6.52	6.53	6.54	-1.0	-1.0
4589	アキュセラ・インク			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4930	グラフィコ			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6186	一蔵	消費者循環	個人サービス	2446600	0.7	1.9	"-1
-1
-1
-1
0.44"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3465	ケイアイスター不動産	不動産	不動産サービス	16044600	12.4	23.1	"0.38
1.78
5.06
5.12
5.83"	0.28	0.38	1.38	1.78	1.9	5.06	5.07	5.12	5.12
3929	ソーシャルワイヤー	通信サービス	娯楽	22487000	0.5	4.7	"1.61
-1
-1
-1
2.03"	-0.14	1.61	1.99	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6185	ソネット・メディア・ネットワークス	通信サービス	広告代理店	19929600	0.8	6.8	"1.56
1.84
-1
-1
2.01"	-0.63	1.56	1.64	1.84	2.0	-1.0	-1.0	-1.0	-1.0
3464	プロパティエージェント			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3928	マイネット	通信サービス	電子ゲーム・マルチメディア	77170200	0.6	8.0	"0.08
0.96
1.01
-1
1.03"	-0.08	0.08	0.09	0.96	1.01	1.01	1.03	-1.0	-1.0
9416	ビジョン	通信サービス	電気通信サービス	82768200	7.0	10.4	"0.96
1.88
2.28
3.24
3.24"	0.69	0.96	1.25	1.88	2.11	2.28	2.5	3.16	3.24
3927	アークン	技術	ソフトウェア - インフラストラクチャ	33635600	1.1	7.8	"-0.96
-0.96
-0.95
-1
-0.94"	-0.96	-0.96	-0.96	-0.96	-0.95	-0.95	-1.0	-1.0	-1.0
6238	フリュー	消費者循環	レジャー	11767200	1.8	2.8	"-1
-1
-1
-1
5.3"	0.64	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3419	アートグリーン			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4595	ミズホメディー	ヘルスケア	医薬品メーカー - 専門・ジェネリック	20880000	11.3	13.0	"1.13
1.79
1.96
5.12
6.85"	1.01	1.13	1.27	1.79	1.93	1.96	2.08	2.13	5.12
3926	オープンドア	通信サービス	インターネットコンテンツ・情報	73298400	1.1	5.6	"1.74
2.53
-1
-1
3.11"	1.52	1.74	1.86	2.53	-1.0	-1.0	-1.0	-1.0	-1.0
6464	ツバキ・ナカシマ	産業	ツール・アクセサリー	39475500	0.6	3.1	"1.56
-1
-1
-1
1.64"	0.93	1.56	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3925	ダブルスタンダード	技術	情報技術サービス	42319600	3.6	10.6	"1.53
2.51
5.52
5.76
5.77"	-0.16	1.53	1.92	2.51	2.62	5.52	5.53	5.58	5.76
3924	ランドコンピュータ	技術	情報技術サービス	33962400	5.8	7.8	"0.32
0.47
7.78
-1
7.88"	-0.17	0.32	0.38	0.47	0.58	7.78	-1.0	-1.0	-1.0
3923	ラクス	技術	情報技術サービス	145950400	28.3	67.5	"1.13
1.94
2.61
3.52
5.65"	-0.12	1.13	1.32	1.94	2.01	2.61	2.62	3.36	3.52
6184	鎌倉新書	消費者循環	個人サービス	160617600	6.6	26.1	"0.13
1.28
1.95
2.08
3.81"	-0.18	0.13	1.16	1.28	1.37	1.95	2.07	2.08	2.08
1435	インベスターズクラウド	不動産	不動産サービス	520030000	0.6	9.9	"0.21
0.32
2.13
-1
2.32"	0.08	0.21	0.26	0.32	0.38	2.13	2.21	2.31	-1.0
3463	いちごホテルリート投資法人	不動産	REIT - ホテル・モーテル	246363	1.9	1.9	"-1
-1
-1
-1
8.98"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3921	ネオジャパン	技術	ソフトウェア - アプリケーション	70378800	6.0	9.2	"-0.2
1.92
4.37
-1
4.56"	-0.2	-0.2	1.88	1.92	2.09	4.37	4.52	4.56	-1.0
6183	ベルシステム24ホールディングス	産業	専門ビジネスサービス	47967200	2.3	3.1	"4.73
-1
-1
-1
7.64"	1.44	4.73	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6182	ロゼッタ	技術	情報技術サービス	87424200	1.6	10.7	"0.16
0.24
3.12
3.18
3.18"	-0.22	0.16	0.19	0.24	0.26	3.12	3.17	3.18	3.18
7183	あんしん保証	金融サービス	信用サービス	65214900	0.8	4.8	"0.64
-1
-1
-1
0.76"	-0.23	0.64	0.74	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6178	日本郵政	金融サービス	銀行 - 地域	1047990500	1.8	2.0	"-1
-1
-1
-1
8.07"	8.07	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7182	ゆうちょ銀行	金融サービス	銀行 - 地域	736937700	1.8	2.1	"-1
-1
-1
-1
7.71"	7.67	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7181	かんぽ生命保険	金融サービス	保険 - 生命	216847300	2.1	2.2	"-1
-1
-1
-1
8.01"	7.71	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3418	バルニバービ	消費者循環	レストラン	3232800	1.9	3.1	"0.69
-1
-1
-1
0.69"	0.38	0.69	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6181	パートナーエージェント	消費者循環	個人サービス	19869600	0.3	3.3	"-0.77
-1
-1
-1
-0.77"	-0.77	-0.77	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6180	GMOメディア	通信サービス	インターネットコンテンツ・情報	10405700	2.2	3.7	"-0.3
-1
-1
-1
-0.3"	-0.3	-0.3	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4594	グリーンペプタイド	ヘルスケア	バイオテクノロジー	201592200	0.2	8.5	"0.26
0.3
0.31
-1
0.32"	0.04	0.26	0.29	0.3	0.31	0.31	0.32	-1.0	-1.0
6177	ＡｐｐＢａｎｋ	通信サービス	広告代理店	111432900	0.1	6.3	"-0.73
-0.72
-1
-1
-0.7"	-0.73	-0.73	-0.72	-0.72	-0.7	-1.0	-1.0	-1.0	-1.0
6176	ブランジスタ	通信サービス	出版	140217600	1.5	28.0	"0.08
0.46
0.49
0.54
0.6"	0.07	0.08	0.1	0.46	0.46	0.49	0.52	0.52	0.54
6175	ネットマーケティング			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3920	アイビーシー	技術	情報技術サービス	67839200	1.1	5.1	"-0.41
-0.41
-1
-1
-0.41"	-0.41	-0.41	-0.41	-0.41	-1.0	-1.0	-1.0	-1.0	-1.0
3416	ピクスタ	消費者循環	インターネット小売	6699300	0.9	1.9	"-1
-1
-1
-1
-0.41"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
1433	JESCOホールディングス	産業	工学・建設	252804600	1.7	4.1	"1.36
-1
-1
-1
1.5"	0.02	1.36	1.5	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3415	ＳＴＵＤＩＯＵＳ	消費者循環	衣料品小売	159008400	2.6	18.4	"0.25
0.44
0.7
0.98
1.51"	0.18	0.25	0.39	0.44	0.53	0.7	0.92	0.94	0.98
1433	ベステラ	産業	工学・建設	252804600	1.7	4.1	"1.36
-1
-1
-1
1.5"	0.02	1.36	1.5	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6173	アクアライン	基礎材料	建材	2156300	0.4	5.2	"1.62
2.82
-1
-1
2.82"	1.36	1.62	1.68	2.82	-1.0	-1.0	-1.0	-1.0	-1.0
6172	メタップス			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3139	ラクト・ジャパン	消費者防衛	包装食品	13274000	6.4	9.8	"1.24
1.86
2.45
-1
3.2"	0.96	1.24	1.36	1.86	2.28	2.45	2.6	3.02	-1.0
6171	土木管理総合試験所	産業	工学・建設	96125200	1.6	4.1	"1.44
-1
-1
-1
1.45"	-0.26	1.44	1.45	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3461	パルマ	産業	専門ビジネスサービス	9222000	2.3	11.3	"1.62
1.9
2.19
2.19
2.2"	-0.51	1.62	1.85	1.9	2.18	2.19	2.19	2.19	2.19
6170	リッチメディア			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
1431	エスケーホーム	不動産	不動産 - 多様化	36072800	5.4	9.0	"0.42
1.19
1.3
-1
1.41"	0.17	0.42	0.44	1.19	1.29	1.3	1.34	-1.0	-1.0
3918	ＰＣＩホールディングス	技術	情報技術サービス	228977600	1.4	3.4	"-0.49
-1
-1
-1
-0.48"	-0.52	-0.49	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6049	イトクロ	通信サービス	インターネットコンテンツ・情報	18015200	0.4	5.4	"1.75
2.39
-1
-1
3.24"	0.35	1.75	1.96	2.39	-1.0	-1.0	-1.0	-1.0	-1.0
3460	ジャパンシニアリビング投資法人	Unknown	Unknown	14669		1.1	"-1
-1
-1
-1
-0.09"	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
4980	デクセリアルズ	技術	電子部品	152378100	19.2	20.8	"4.41
4.84
5.33
5.87
8.01"	-0.95	4.41	4.68	4.84	5.32	5.33	5.35	5.42	5.87
3917	アイリッジ	技術	ソフトウェア - アプリケーション	34000000	0.4	2.8	"-1
-1
-1
-1
-0.56"	-0.56	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7781	平山	産業	人材派遣・雇用サービス	9650800	6.3	8.0	"2.0
2.08
8.1
-1
8.14"	-0.62	2.0	2.02	2.08	7.94	8.1	-1.0	-1.0	-1.0
7812	クレステック	産業	専門ビジネスサービス	21451100	3.0	4.0	"-0.59
-1
-1
-1
7.45"	-0.61	-0.59	7.44	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3138	富士山マガジンサービス	消費者循環	インターネット小売	15586200	0.6	3.0	"-0.94
-1
-1
-1
-0.94"	-0.96	-0.94	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3459	サムティ・レジデンシャル投資法人	不動産	REIT - 住宅	197863	2.0	2.7	"-1
-1
-1
-1
6.75"	3.98	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6239	ナガオカ	エネルギー	石油・ガス精製・販売	3229400	5.3	8.4	"-1.0
3.47
7.79
-1
7.82"	-1.0	-1.0	-1.0	3.47	3.56	7.79	7.82	-1.0	-1.0
3137	ファンデリー	通信サービス	出版	8167200	0.4	4.0	"1.71
-1
-1
-1
2.61"	-0.16	1.71	2.61	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
7780	メニコン	ヘルスケア	医療機器・用品	39841600	3.1	8.9	"2.43
4.76
5.18
-1
6.06"	2.05	2.43	4.24	4.76	5.02	5.18	6.0	-1.0	-1.0
6167	冨士ダイス	産業	ツール・アクセサリー	14907400	2.2	3.1	"7.1
-1
-1
-1
7.1"	1.68	7.1	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6166	中村超硬	産業	特殊産業機械	11822700	0.2	4.3	"0.62
-1
-1
-1
2.34"	0.31	0.62	2.34	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3136	エコノス			-1				-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3916	デジタル・インフォメーション・テクノロジー	技術	情報技術サービス	45422400	4.7	4.8	"-0.58
-1
-1
-1
8.76"	-0.59	-0.58	5.18	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3135	マーケットエンタープライズ	消費者循環	インターネット小売	9534200	1.4	5.3	"-0.56
3.76
-1
-1
3.77"	-0.65	-0.56	3.53	3.76	-1.0	-1.0	-1.0	-1.0	-1.0
9417	スマートバリュー	技術	ソフトウェア - インフラストラクチャ	49606400	1.5	6.1	"-0.66
-0.64
-1
-1
2.33"	-0.66	-0.66	-0.66	-0.64	2.33	-1.0	-1.0	-1.0	-1.0
4593	ヘリオス	ヘルスケア	バイオテクノロジー	48637800	0.2	2.8	"-1
-1
-1
-1
0.32"	0.18	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6048	デザインワン・ジャパン	通信サービス	インターネットコンテンツ・情報	31479000	0.3	3.5	"1.04
-1
-1
-1
1.19"	-0.53	1.04	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3915	テラスカイ	技術	ソフトウェア - インフラストラクチャ	149494400	1.8	5.3	"0.98
5.45
-1
-1
5.46"	0.08	0.98	5.23	5.45	-1.0	-1.0	-1.0	-1.0	-1.0
3914	ジグソー	技術	ソフトウェア - インフラストラクチャ	54996200	1.5	9.1	"0.48
0.85
0.9
-1
0.93"	0.14	0.48	0.83	0.85	0.87	0.9	0.92	0.93	-1.0
6047	Gunosy	技術	ソフトウェア - アプリケーション	58387500	1.9	9.3	"-0.79
-0.79
1.04
-1
1.51"	-0.79	-0.79	-0.79	-0.79	0.95	1.04	1.45	1.51	-1.0
6046	リンクバル	通信サービス	インターネットコンテンツ・情報	47525400	1.2	14.7	"-0.84
1.9
2.49
2.73
2.79"	-0.84	-0.84	-0.82	1.9	2.44	2.49	2.58	2.69	2.73
6045	レントラックス	通信サービス	広告代理店	27463800	1.6	3.0	"-0.56
-1
-1
-1
-0.56"	-0.62	-0.56	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
6044	三機サービス	産業	専門ビジネスサービス	5689200	2.1	5.2	"1.18
2.58
-1
-1
2.58"	1.05	1.18	2.08	2.58	-1.0	-1.0	-1.0	-1.0	-1.0
6040	日本スキー場開発	消費者循環	リゾート・カジノ	17454400	1.8	2.9	"-1
-1
-1
-1
-0.76"	-0.81	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0	-1.0
3458	シーアールイー	不動産	不動産サービス	9301600	3.1	6.1	"4.32
5.58
-1
-1
5.59"	2.28	4.32	5.56	5.58	5.59	-1.0	-1.0	-1.0	-1.0
3134	Ｈａｍｅｅ	消費者循環	インターネット小売	43708800	5.1	11.6	"0.3
0.41
1.42
4.6
4.65"	-0.74	0.3	0.4	0.41	0.51	1.42	1.66	2.0	4.6
