2025-05-14	00:00	ヒューマンメタボロームテクノロジー	6090	2025年6月期第３四半期 決算補足説明資料	/disc/60900/140120250513545565.pdf
2025-05-14	00:00	ヒューマンメタボロームテクノロジー	6090	2025年６月期 第３四半期決算短信〔日本基準〕（連結）	/disc/60900/140120250513545535.pdf
2025-02-19	00:00	ヒューマンメタボロームテクノロジー	6090	2025年６月期中間決算説明資料	/disc/60900/140120250218577933.pdf
2025-02-13	00:00	ヒューマンメタボロームテクノロジー	6090	2025年６月期 第２四半期（中間期）決算短信〔日本基準〕（連結）	/disc/60900/140120250212570684.pdf
2024-11-13	00:00	ヒューマンメタボロームテクノロジー	6090	2025年6月期第1四半期 決算補足説明資料	/disc/60900/140120241112519523.pdf
2024-11-13	00:00	ヒューマンメタボロームテクノロジー	6090	2025年６月期 第１四半期決算短信〔日本基準〕（連結）	/disc/60900/140120241112519442.pdf
2024-08-22	00:00	ヒューマンメタボロームテクノロジー	6090	2024年6月期決算説明資料	/disc/60900/140120240820574106.pdf
2024-08-09	00:00	ヒューマンメタボロームテクノロジー	6090	2024年６月期 決算短信〔日本基準〕（連結）	/disc/60900/140120240808568327.pdf
2024-05-15	00:00	ヒューマンメタボロームテクノロジー	6090	2024年6月期第3四半期 決算補足説明資料	/disc/60900/140120240513593506.pdf
2024-05-15	00:00	ヒューマンメタボロームテクノロジー	6090	2024年６月期 第３四半期決算短信〔日本基準〕（連結）	/disc/60900/140120240513593472.pdf
2024-02-21	00:00	ヒューマンメタボロームテクノロジー	6090	2024年6月期 第２四半期決算説明資料	/disc/60900/140120240220539899.pdf
2024-02-14	00:00	ヒューマンメタボロームテクノロジー	6090	2024年６月期 第２四半期決算短信〔日本基準〕（連結）	/disc/60900/140120240213535045.pdf
2023-11-10	00:00	ヒューマンメタボロームテクノロジー	6090	2024年6月期第1四半期 決算補足説明資料	/disc/60900/140120231108582947.pdf
2023-11-10	00:00	ヒューマンメタボロームテクノロジー	6090	2024年６月期 第１四半期決算短信〔日本基準〕（連結）	/disc/60900/140120231108582916.pdf
2023-08-18	00:00	ヒューマンメタボロームテクノロジー	6090	（訂正)「2023年６月期決算説明資料」の一部訂正について	/disc/60900/140120230818543855.pdf
2023-08-17	00:00	ヒューマンメタボロームテクノロジー	6090	2023年6月期 決算説明資料	/disc/60900/140120230817543542.pdf
