2025-05-14	00:00	地盤ネット	6072	2025年3月期決算補足説明資料	/disc/60720/140120250514551546.pdf
2025-05-14	00:00	地盤ネット	6072	2025年３月期決算短信〔日本基準〕（連結）	/disc/60720/140120250513546147.pdf
2025-02-13	00:00	地盤ネット	6072	2025年３月期第３四半期決算短信〔日本基準〕(連結)	/disc/60720/140120250131560292.pdf
2025-02-13	00:00	地盤ネット	6072	2025年３月期第３四半期決算補足説明資料	/disc/60720/140120250212570965.pdf
2025-02-13	00:00	地盤ネット	6072	通期連結業績予想の修正に関するお知らせ	/disc/60720/140120250212571468.pdf
2024-11-13	00:00	地盤ネット	6072	2025年3月期第2四半期(中間期)決算補足説明資料	/disc/60720/140120241112520407.pdf
2024-11-13	00:00	地盤ネット	6072	2025年３月期第２四半期（中間期）決算短信〔日本基準〕(連結)	/disc/60720/140120241112520322.pdf
2024-11-13	00:00	地盤ネット	6072	第２四半期（中間期）業績予想と実績値との差異に関するお知らせ	/disc/60720/140120241112520356.pdf
2024-08-09	00:00	地盤ネット	6072	2025年３月期 第１四半期 決算補足説明資料	/disc/60720/140120240809569613.pdf
2024-08-09	00:00	地盤ネット	6072	2025年３月期 第１四半期決算短信〔日本基準〕（連結）	/disc/60720/140120240809569591.pdf
2024-05-14	00:00	地盤ネット	6072	2024年３月期 決算短信〔日本基準〕(連結)	/disc/60720/140120240513594011.pdf
2024-05-14	00:00	地盤ネット	6072	2024年３月期 決算補足説明資料	/disc/60720/140120240513594086.pdf
2024-02-13	00:00	地盤ネット	6072	2024年３月期 第３四半期 決算補足説明資料	/disc/60720/140120240209532776.pdf
2024-02-13	00:00	地盤ネット	6072	2024年３月期 第３四半期決算短信〔日本基準〕(連結)	/disc/60720/140120240209532775.pdf
2023-11-13	00:00	地盤ネット	6072	2024年３月期 第２四半期 決算補足説明資料	/disc/60720/140120231110585624.pdf
2023-11-13	00:00	地盤ネット	6072	2024年３月期 第２四半期決算短信〔日本基準〕(連結)	/disc/60720/140120231110585453.pdf
2023-11-13	00:00	地盤ネット	6072	第２四半期業績予想と実績値との差異及び通期連結業績予想並びに配当予想の修正（無配）に関するお知らせ	/disc/60720/140120231113587694.pdf
2023-08-10	00:00	地盤ネット	6072	2024年３月期 第１四半期 決算補足説明資料	/disc/60720/140120230810540418.pdf
2023-08-10	00:00	地盤ネット	6072	2024年３月期 第１四半期決算短信〔日本基準〕(連結)	/disc/60720/140120230810540354.pdf
2023-05-15	00:00	地盤ネット	6072	2023年３月期　決算補足説明資料	/disc/60720/140120230515573284.pdf
2023-05-15	00:00	地盤ネット	6072	2023年３月期決算短信〔日本基準〕(連結)	/disc/60720/140120230515572145.pdf
2023-02-10	00:00	地盤ネット	6072	2023年３月期 第３四半期 決算補足説明資料	/disc/60720/140120230210506547.pdf
2023-02-10	00:00	地盤ネット	6072	2023年３月期 第３四半期決算短信〔日本基準〕(連結)	/disc/60720/140120230209505403.pdf
2022-11-11	00:00	地盤ネット	6072	2023年３月期 第２四半期 決算補足説明資料	/disc/60720/140120221109560878.pdf
2022-11-11	00:00	地盤ネット	6072	2023年３月期 第２四半期決算短信〔日本基準〕(連結)	/disc/60720/140120221028552503.pdf
2022-11-11	00:00	地盤ネット	6072	第２四半期業績予想と実績値との差異に関するお知らせ	/disc/60720/140120221111564012.pdf
2022-08-10	00:00	地盤ネット	6072	2023年３月期 第１四半期 決算補足説明資料	/disc/60720/140120220808514858.pdf
2022-08-10	00:00	地盤ネット	6072	2023年３月期 第１四半期決算短信〔日本基準〕(連結)	/disc/60720/140120220809515779.pdf
2022-05-13	00:00	地盤ネット	6072	2022年３月期　決算補足説明資料	/disc/60720/140120220512545130.pdf
2022-05-13	00:00	地盤ネット	6072	2022年３月期決算短信〔日本基準〕(連結)	/disc/60720/140120220511541240.pdf
2022-05-13	00:00	地盤ネット	6072	業績予想と実績値との差異に関するお知らせ	/disc/60720/140120220512545116.pdf
2022-02-10	00:00	地盤ネット	6072	2022年３月期 第３四半期 決算補足説明資料	/disc/60720/140120220209585474.pdf
2022-02-10	00:00	地盤ネット	6072	2022年３月期 第３四半期決算短信〔日本基準〕(連結)	/disc/60720/140120220128574790.pdf
2021-11-11	00:00	地盤ネット	6072	2022年３月期 第２四半期 決算補足説明資料	/disc/60720/140120211110430621.pdf
2021-11-11	00:00	地盤ネット	6072	2022年３月期 第２四半期決算短信〔日本基準〕(連結)	/disc/60720/140120211110430577.pdf
2021-11-11	00:00	地盤ネット	6072	第２四半期業績予想と実績との差異及び通期業績予想の修正に関するお知らせ	/disc/60720/140120211110430618.pdf
2021-08-10	00:00	地盤ネット	6072	2022年３月期 第１四半期 決算補足説明資料	/disc/60720/140120210810482339.pdf
