日付	書類	期	連単	区分	四半期	項目名	タグ	値	単位	表示	コンテキスト	出所
2023-11-14	四半期	当期第2四半期累計				書類名	DocumentName			第２四半期決算短信〔日本基準〕(連結)	CurrentAccumulatedQ2Instant	/disc/55920/081220231113588492_tse-qcedjpsm-55920-20231114355920-ixbrl.htm
2023-11-14	四半期	当期第2四半期累計				提出日	FilingDate			2023年11月14日	CurrentAccumulatedQ2Instant	/disc/55920/081220231113588492_tse-qcedjpsm-55920-20231114355920-ixbrl.htm
2023-11-14	四半期	当期第2四半期累計				会社名	CompanyName			株式会社くすりの窓口	CurrentAccumulatedQ2Instant	/disc/55920/081220231113588492_tse-qcedjpsm-55920-20231114355920-ixbrl.htm
2023-11-14	四半期	当期第2四半期累計					TokyoStockExchange			東	CurrentAccumulatedQ2Instant	/disc/55920/081220231113588492_tse-qcedjpsm-55920-20231114355920-ixbrl.htm
2023-11-14	四半期	当期第2四半期累計				証券コード	SecuritiesCode			55920	CurrentAccumulatedQ2Instant	/disc/55920/081220231113588492_tse-qcedjpsm-55920-20231114355920-ixbrl.htm
2023-11-14	四半期	当期第2四半期累計				URL	URL			https://kusurinomadoguchi.co.jp/	CurrentAccumulatedQ2Instant	/disc/55920/081220231113588492_tse-qcedjpsm-55920-20231114355920-ixbrl.htm
2023-11-14	四半期	当期第2四半期累計				代表者の役職	TitleRepresentative			代表取締役社長	CurrentAccumulatedQ2Instant	/disc/55920/081220231113588492_tse-qcedjpsm-55920-20231114355920-ixbrl.htm
2023-11-14	四半期	当期第2四半期累計				代表者名	NameRepresentative			堤 幸治	CurrentAccumulatedQ2Instant	/disc/55920/081220231113588492_tse-qcedjpsm-55920-20231114355920-ixbrl.htm
2023-11-14	四半期	当期第2四半期累計					TitleInquiries			取締役管理本部長	CurrentAccumulatedQ2Instant	/disc/55920/081220231113588492_tse-qcedjpsm-55920-20231114355920-ixbrl.htm
2023-11-14	四半期	当期第2四半期累計					NameInquiries			外間 健	CurrentAccumulatedQ2Instant	/disc/55920/081220231113588492_tse-qcedjpsm-55920-20231114355920-ixbrl.htm
