日付	書類	期	連単	区分	四半期	項目名	タグ	値	単位	表示	コンテキスト	出所
2016-08-02	四半期	当期第3四半期累計				書類名	DocumentName			第３四半期決算短信〔日本基準〕（連結）	CurrentAccumulatedQ3Instant	/disc/36240/081220160802465473_tse-qcedjpsm-36240-20160802336240-ixbrl.htm
2016-08-02	四半期	当期第3四半期累計				提出日	FilingDate			平成28年８月２日	CurrentAccumulatedQ3Instant	/disc/36240/081220160802465473_tse-qcedjpsm-36240-20160802336240-ixbrl.htm
2016-08-02	四半期	当期第3四半期累計				会社名	CompanyName			アクセルマーク株式会社	CurrentAccumulatedQ3Instant	/disc/36240/081220160802465473_tse-qcedjpsm-36240-20160802336240-ixbrl.htm
2016-08-02	四半期	当期第3四半期累計					TokyoStockExchange			東	CurrentAccumulatedQ3Instant	/disc/36240/081220160802465473_tse-qcedjpsm-36240-20160802336240-ixbrl.htm
2016-08-02	四半期	当期第3四半期累計				証券コード	SecuritiesCode			36240	CurrentAccumulatedQ3Instant	/disc/36240/081220160802465473_tse-qcedjpsm-36240-20160802336240-ixbrl.htm
2016-08-02	四半期	当期第3四半期累計				URL	URL			http://www.axelmark.co.jp/	CurrentAccumulatedQ3Instant	/disc/36240/081220160802465473_tse-qcedjpsm-36240-20160802336240-ixbrl.htm
2016-08-02	四半期	当期第3四半期累計				代表者の役職	TitleRepresentative			代表取締役社長	CurrentAccumulatedQ3Instant	/disc/36240/081220160802465473_tse-qcedjpsm-36240-20160802336240-ixbrl.htm
2016-08-02	四半期	当期第3四半期累計				代表者名	NameRepresentative			尾下 順治	CurrentAccumulatedQ3Instant	/disc/36240/081220160802465473_tse-qcedjpsm-36240-20160802336240-ixbrl.htm
2016-08-02	四半期	当期第3四半期累計					TitleInquiries			経営管理部ゼネラルマネージャー	CurrentAccumulatedQ3Instant	/disc/36240/081220160802465473_tse-qcedjpsm-36240-20160802336240-ixbrl.htm
2016-08-02	四半期	当期第3四半期累計					NameInquiries			鈴木 啓太	CurrentAccumulatedQ3Instant	/disc/36240/081220160802465473_tse-qcedjpsm-36240-20160802336240-ixbrl.htm
2016-08-02	四半期	当期第3四半期累計					Tel			03-5354-3351	CurrentAccumulatedQ3Instant	/disc/36240/081220160802465473_tse-qcedjpsm-36240-20160802336240-ixbrl.htm
2016-08-02	四半期	当期第3四半期累計					QuarterlyStatementFilingDateAsPlanned			平成28年８月10日	CurrentAccumulatedQ3Instant	/disc/36240/081220160802465473_tse-qcedjpsm-36240-20160802336240-ixbrl.htm
2016-08-02	四半期	当期第3四半期累計					SupplementalMaterialOfQuarterlyResults			有	CurrentAccumulatedQ3Instant	/disc/36240/081220160802465473_tse-qcedjpsm-36240-20160802336240-ixbrl.htm
2016-08-02	四半期	当期第3四半期累計					ConveningBriefingOfQuarterlyResults			有	CurrentAccumulatedQ3Instant	/disc/36240/081220160802465473_tse-qcedjpsm-36240-20160802336240-ixbrl.htm
2016-08-02	四半期	当期第3四半期累計					TargetForBriefingOfQuarterlyResults			（証券アナリスト、機関投資家向け）	CurrentAccumulatedQ3Instant	/disc/36240/081220160802465473_tse-qcedjpsm-36240-20160802336240-ixbrl.htm
2016-08-02	四半期	当期第3四半期累計					NoteToFractionProcessingMethod			（百万円未満切捨て）	CurrentAccumulatedQ3Instant	/disc/36240/081220160802465473_tse-qcedjpsm-36240-20160802336240-ixbrl.htm
2016-08-02	四半期	当期第3四半期累計	連結	実績		売上高	NetSales	2257000000	JPY	2,257	CurrentAccumulatedQ3Duration_ConsolidatedMember_ResultMember	/disc/36240/081220160802465473_tse-qcedjpsm-36240-20160802336240-ixbrl.htm
2016-08-02	四半期	当期第3四半期累計	連結	実績		売上高の増減率	ChangeInNetSales	-0.042	Pure	4.2	CurrentAccumulatedQ3Duration_ConsolidatedMember_ResultMember	/disc/36240/081220160802465473_tse-qcedjpsm-36240-20160802336240-ixbrl.htm
2016-08-02	四半期	当期第3四半期累計	連結	実績		営業利益	OperatingIncome	10000000	JPY	10	CurrentAccumulatedQ3Duration_ConsolidatedMember_ResultMember	/disc/36240/081220160802465473_tse-qcedjpsm-36240-20160802336240-ixbrl.htm
2016-08-02	四半期	当期第3四半期累計	連結	実績		経常利益	OrdinaryIncome	5000000	JPY	5	CurrentAccumulatedQ3Duration_ConsolidatedMember_ResultMember	/disc/36240/081220160802465473_tse-qcedjpsm-36240-20160802336240-ixbrl.htm
2016-08-02	四半期	当期第3四半期累計	連結	実績		親会社株主に帰属する当期純利益	ProfitAttributableToOwnersOfParent	-11000000	JPY	11	CurrentAccumulatedQ3Duration_ConsolidatedMember_ResultMember	/disc/36240/081220160802465473_tse-qcedjpsm-36240-20160802336240-ixbrl.htm
2016-08-02	四半期	前期第3四半期累計	連結	実績		売上高	NetSales	2358000000	JPY	2,358	PriorAccumulatedQ3Duration_ConsolidatedMember_ResultMember	/disc/36240/081220160802465473_tse-qcedjpsm-36240-20160802336240-ixbrl.htm
2016-08-02	四半期	前期第3四半期累計	連結	実績		売上高の増減率	ChangeInNetSales	-0.083	Pure	8.3	PriorAccumulatedQ3Duration_ConsolidatedMember_ResultMember	/disc/36240/081220160802465473_tse-qcedjpsm-36240-20160802336240-ixbrl.htm
2016-08-02	四半期	前期第3四半期累計	連結	実績		営業利益	OperatingIncome	-24000000	JPY	24	PriorAccumulatedQ3Duration_ConsolidatedMember_ResultMember	/disc/36240/081220160802465473_tse-qcedjpsm-36240-20160802336240-ixbrl.htm
2016-08-02	四半期	前期第3四半期累計	連結	実績		経常利益	OrdinaryIncome	-30000000	JPY	30	PriorAccumulatedQ3Duration_ConsolidatedMember_ResultMember	/disc/36240/081220160802465473_tse-qcedjpsm-36240-20160802336240-ixbrl.htm
2016-08-02	四半期	前期第3四半期累計	連結	実績		親会社株主に帰属する当期純利益	ProfitAttributableToOwnersOfParent	-53000000	JPY	53	PriorAccumulatedQ3Duration_ConsolidatedMember_ResultMember	/disc/36240/081220160802465473_tse-qcedjpsm-36240-20160802336240-ixbrl.htm
2016-08-02	四半期	当期第3四半期累計	連結	実績		包括利益	ComprehensiveIncome	-20000000	JPY	20	CurrentAccumulatedQ3Duration_ConsolidatedMember_ResultMember	/disc/36240/081220160802465473_tse-qcedjpsm-36240-20160802336240-ixbrl.htm
2016-08-02	四半期	前期第3四半期累計	連結	実績		包括利益	ComprehensiveIncome	-53000000	JPY	53	PriorAccumulatedQ3Duration_ConsolidatedMember_ResultMember	/disc/36240/081220160802465473_tse-qcedjpsm-36240-20160802336240-ixbrl.htm
2016-08-02	四半期	当期第3四半期累計	連結	実績		1株当たり当期純利益	NetIncomePerShare	-2.67	JPYPerShares	2.67	CurrentAccumulatedQ3Duration_ConsolidatedMember_ResultMember	/disc/36240/081220160802465473_tse-qcedjpsm-36240-20160802336240-ixbrl.htm
