日付	書類	期	連単	区分	四半期	項目名	タグ	値	単位	表示	コンテキスト	出所
2016-08-12	年次	当期				書類名	DocumentName			決算短信〔日本基準〕（連結）	CurrentYearInstant	/disc/33000/081220160812474958_tse-acedjpsm-33000-20160812474958-ixbrl.htm
2016-08-12	年次	当期				提出日	FilingDate			平成28年8月12日	CurrentYearInstant	/disc/33000/081220160812474958_tse-acedjpsm-33000-20160812474958-ixbrl.htm
2016-08-12	年次	当期				会社名	CompanyName			Ｍ－ＡＭＢＩＴＩＯＮ	CurrentYearInstant	/disc/33000/081220160812474958_tse-acedjpsm-33000-20160812474958-ixbrl.htm
2016-08-12	年次	当期					TokyoStockExchange			東	CurrentYearInstant	/disc/33000/081220160812474958_tse-acedjpsm-33000-20160812474958-ixbrl.htm
2016-08-12	年次	当期				証券コード	SecuritiesCode			33000	CurrentYearInstant	/disc/33000/081220160812474958_tse-acedjpsm-33000-20160812474958-ixbrl.htm
2016-08-12	年次	当期				URL	URL			http://www.am-bition.jp	CurrentYearInstant	/disc/33000/081220160812474958_tse-acedjpsm-33000-20160812474958-ixbrl.htm
2016-08-12	年次	当期				代表者の役職	TitleRepresentative			代表取締役社長	CurrentYearInstant	/disc/33000/081220160812474958_tse-acedjpsm-33000-20160812474958-ixbrl.htm
2016-08-12	年次	当期				代表者名	NameRepresentative			清水 剛	CurrentYearInstant	/disc/33000/081220160812474958_tse-acedjpsm-33000-20160812474958-ixbrl.htm
2016-08-12	年次	当期					TitleInquiries			経営管理部長	CurrentYearInstant	/disc/33000/081220160812474958_tse-acedjpsm-33000-20160812474958-ixbrl.htm
2016-08-12	年次	当期					NameInquiries			久保田 勝	CurrentYearInstant	/disc/33000/081220160812474958_tse-acedjpsm-33000-20160812474958-ixbrl.htm
2016-08-12	年次	当期					Tel			03-6439-8905	CurrentYearInstant	/disc/33000/081220160812474958_tse-acedjpsm-33000-20160812474958-ixbrl.htm
2016-08-12	年次	当期					DateOfGeneralShareholdersMeetingAsPlanned			平成28年9月29日	CurrentYearInstant	/disc/33000/081220160812474958_tse-acedjpsm-33000-20160812474958-ixbrl.htm
2016-08-12	年次	当期					DividendPayableDateAsPlanned			平成28年9月30日	CurrentYearInstant	/disc/33000/081220160812474958_tse-acedjpsm-33000-20160812474958-ixbrl.htm
2016-08-12	年次	当期					AnnualSecuritiesReportFilingDateAsPlanned			平成28年9月30日	CurrentYearInstant	/disc/33000/081220160812474958_tse-acedjpsm-33000-20160812474958-ixbrl.htm
2016-08-12	年次	当期					SupplementalMaterialOfAnnualResults			有	CurrentYearInstant	/disc/33000/081220160812474958_tse-acedjpsm-33000-20160812474958-ixbrl.htm
2016-08-12	年次	当期					ConveningBriefingOfAnnualResults			有	CurrentYearInstant	/disc/33000/081220160812474958_tse-acedjpsm-33000-20160812474958-ixbrl.htm
2016-08-12	年次	当期					TargetAudienceBriefingOfAnnualResults			（機関投資家向け）	CurrentYearInstant	/disc/33000/081220160812474958_tse-acedjpsm-33000-20160812474958-ixbrl.htm
2016-08-12	年次	当期					NoteToFractionProcessingMethod			（百万円未満切捨て）	CurrentYearInstant	/disc/33000/081220160812474958_tse-acedjpsm-33000-20160812474958-ixbrl.htm
2016-08-12	年次	当期	連結	実績		売上高	NetSales	9841000000	JPY	9,841	CurrentYearDuration_ConsolidatedMember_ResultMember	/disc/33000/081220160812474958_tse-acedjpsm-33000-20160812474958-ixbrl.htm
2016-08-12	年次	当期	連結	実績		売上高の増減率	ChangeInNetSales	0.415	Pure	41.5	CurrentYearDuration_ConsolidatedMember_ResultMember	/disc/33000/081220160812474958_tse-acedjpsm-33000-20160812474958-ixbrl.htm
2016-08-12	年次	当期	連結	実績		営業利益	OperatingIncome	199000000	JPY	199	CurrentYearDuration_ConsolidatedMember_ResultMember	/disc/33000/081220160812474958_tse-acedjpsm-33000-20160812474958-ixbrl.htm
2016-08-12	年次	当期	連結	実績		営業利益の増減率	ChangeInOperatingIncome	0.077	Pure	7.7	CurrentYearDuration_ConsolidatedMember_ResultMember	/disc/33000/081220160812474958_tse-acedjpsm-33000-20160812474958-ixbrl.htm
2016-08-12	年次	当期	連結	実績		経常利益	OrdinaryIncome	195000000	JPY	195	CurrentYearDuration_ConsolidatedMember_ResultMember	/disc/33000/081220160812474958_tse-acedjpsm-33000-20160812474958-ixbrl.htm
2016-08-12	年次	当期	連結	実績		経常利益の増減率	ChangeInOrdinaryIncome	0.115	Pure	11.5	CurrentYearDuration_ConsolidatedMember_ResultMember	/disc/33000/081220160812474958_tse-acedjpsm-33000-20160812474958-ixbrl.htm
2016-08-12	年次	当期	連結	実績		親会社株主に帰属する当期純利益	ProfitAttributableToOwnersOfParent	109000000	JPY	109	CurrentYearDuration_ConsolidatedMember_ResultMember	/disc/33000/081220160812474958_tse-acedjpsm-33000-20160812474958-ixbrl.htm
