日付	書類	期	連単	区分	四半期	項目名	タグ	値	単位	表示	コンテキスト	出所
2016-08-05	四半期	当期第1四半期累計				書類名	DocumentName			第1四半期決算短信〔米国基準〕（連結）	CurrentAccumulatedQ1Instant	/disc/37740/081220160804467744_tse-qcedussm-37740-20160804467744-ixbrl.htm
2016-08-05	四半期	当期第1四半期累計				提出日	FilingDate			平成28年8月5日	CurrentAccumulatedQ1Instant	/disc/37740/081220160804467744_tse-qcedussm-37740-20160804467744-ixbrl.htm
2016-08-05	四半期	当期第1四半期累計				会社名	CompanyName			株式会社インターネットイニシアティブ	CurrentAccumulatedQ1Instant	/disc/37740/081220160804467744_tse-qcedussm-37740-20160804467744-ixbrl.htm
2016-08-05	四半期	当期第1四半期累計					TokyoStockExchange			東	CurrentAccumulatedQ1Instant	/disc/37740/081220160804467744_tse-qcedussm-37740-20160804467744-ixbrl.htm
2016-08-05	四半期	当期第1四半期累計				証券コード	SecuritiesCode			37740	CurrentAccumulatedQ1Instant	/disc/37740/081220160804467744_tse-qcedussm-37740-20160804467744-ixbrl.htm
2016-08-05	四半期	当期第1四半期累計				URL	URL			http://www.iij.ad.jp/	CurrentAccumulatedQ1Instant	/disc/37740/081220160804467744_tse-qcedussm-37740-20160804467744-ixbrl.htm
2016-08-05	四半期	当期第1四半期累計				代表者の役職	TitleRepresentative			代表取締役社長	CurrentAccumulatedQ1Instant	/disc/37740/081220160804467744_tse-qcedussm-37740-20160804467744-ixbrl.htm
2016-08-05	四半期	当期第1四半期累計				代表者名	NameRepresentative			勝 栄二郎	CurrentAccumulatedQ1Instant	/disc/37740/081220160804467744_tse-qcedussm-37740-20160804467744-ixbrl.htm
2016-08-05	四半期	当期第1四半期累計					TitleInquiries			常務取締役CFO	CurrentAccumulatedQ1Instant	/disc/37740/081220160804467744_tse-qcedussm-37740-20160804467744-ixbrl.htm
2016-08-05	四半期	当期第1四半期累計					NameInquiries			渡井 昭久	CurrentAccumulatedQ1Instant	/disc/37740/081220160804467744_tse-qcedussm-37740-20160804467744-ixbrl.htm
2016-08-05	四半期	当期第1四半期累計					Tel			03-5205-6500	CurrentAccumulatedQ1Instant	/disc/37740/081220160804467744_tse-qcedussm-37740-20160804467744-ixbrl.htm
2016-08-05	四半期	当期第1四半期累計					QuarterlyStatementFilingDateAsPlanned			平成28年8月15日	CurrentAccumulatedQ1Instant	/disc/37740/081220160804467744_tse-qcedussm-37740-20160804467744-ixbrl.htm
2016-08-05	四半期	当期第1四半期累計					SupplementalMaterialOfQuarterlyResults			有	CurrentAccumulatedQ1Instant	/disc/37740/081220160804467744_tse-qcedussm-37740-20160804467744-ixbrl.htm
2016-08-05	四半期	当期第1四半期累計					ConveningBriefingOfQuarterlyResults			有	CurrentAccumulatedQ1Instant	/disc/37740/081220160804467744_tse-qcedussm-37740-20160804467744-ixbrl.htm
2016-08-05	四半期	当期第1四半期累計					TargetForBriefingOfQuarterlyResults			(機関投資家・アナリスト向け)	CurrentAccumulatedQ1Instant	/disc/37740/081220160804467744_tse-qcedussm-37740-20160804467744-ixbrl.htm
2016-08-05	四半期	当期第1四半期累計					NoteToFractionProcessingMethod			（百万円未満四捨五入）	CurrentAccumulatedQ1Instant	/disc/37740/081220160804467744_tse-qcedussm-37740-20160804467744-ixbrl.htm
2016-08-05	四半期	当期第1四半期累計	連結	実績			OperatingRevenuesUS	36179000000	JPY	36,179	CurrentAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/37740/081220160804467744_tse-qcedussm-37740-20160804467744-ixbrl.htm
2016-08-05	四半期	当期第1四半期累計	連結	実績			ChangeInOperatingRevenuesUS	0.150	Pure	15.0	CurrentAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/37740/081220160804467744_tse-qcedussm-37740-20160804467744-ixbrl.htm
2016-08-05	四半期	当期第1四半期累計	連結	実績			OperatingIncomeUS	836000000	JPY	836	CurrentAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/37740/081220160804467744_tse-qcedussm-37740-20160804467744-ixbrl.htm
2016-08-05	四半期	当期第1四半期累計	連結	実績			ChangeInOperatingIncomeUS	-0.267	Pure	26.7	CurrentAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/37740/081220160804467744_tse-qcedussm-37740-20160804467744-ixbrl.htm
2016-08-05	四半期	当期第1四半期累計	連結	実績			IncomeBeforeIncomeTaxesUS	994000000	JPY	994	CurrentAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/37740/081220160804467744_tse-qcedussm-37740-20160804467744-ixbrl.htm
2016-08-05	四半期	当期第1四半期累計	連結	実績			ChangeInIncomeBeforeIncomeTaxesUS	-0.222	Pure	22.2	CurrentAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/37740/081220160804467744_tse-qcedussm-37740-20160804467744-ixbrl.htm
2016-08-05	四半期	当期第1四半期累計	連結	実績			NetIncomeUS	529000000	JPY	529	CurrentAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/37740/081220160804467744_tse-qcedussm-37740-20160804467744-ixbrl.htm
2016-08-05	四半期	当期第1四半期累計	連結	実績			ChangeInNetIncomeUS	-0.266	Pure	26.6	CurrentAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/37740/081220160804467744_tse-qcedussm-37740-20160804467744-ixbrl.htm
2016-08-05	四半期	前期第1四半期累計	連結	実績			OperatingRevenuesUS	31464000000	JPY	31,464	PriorAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/37740/081220160804467744_tse-qcedussm-37740-20160804467744-ixbrl.htm
2016-08-05	四半期	前期第1四半期累計	連結	実績			ChangeInOperatingRevenuesUS	0.142	Pure	14.2	PriorAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/37740/081220160804467744_tse-qcedussm-37740-20160804467744-ixbrl.htm
2016-08-05	四半期	前期第1四半期累計	連結	実績			OperatingIncomeUS	1141000000	JPY	1,141	PriorAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/37740/081220160804467744_tse-qcedussm-37740-20160804467744-ixbrl.htm
2016-08-05	四半期	前期第1四半期累計	連結	実績			ChangeInOperatingIncomeUS	0.485	Pure	48.5	PriorAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/37740/081220160804467744_tse-qcedussm-37740-20160804467744-ixbrl.htm
2016-08-05	四半期	前期第1四半期累計	連結	実績			IncomeBeforeIncomeTaxesUS	1278000000	JPY	1,278	PriorAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/37740/081220160804467744_tse-qcedussm-37740-20160804467744-ixbrl.htm
2016-08-05	四半期	前期第1四半期累計	連結	実績			ChangeInIncomeBeforeIncomeTaxesUS	0.545	Pure	54.5	PriorAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/37740/081220160804467744_tse-qcedussm-37740-20160804467744-ixbrl.htm
2016-08-05	四半期	前期第1四半期累計	連結	実績			NetIncomeUS	721000000	JPY	721	PriorAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/37740/081220160804467744_tse-qcedussm-37740-20160804467744-ixbrl.htm
