日付	書類	期	連単	区分	四半期	項目名	タグ	値	単位	表示	コンテキスト	出所
2026-01-14		当期				書類名	DocumentName			決算短信〔日本基準〕（非連結）	CurrentYearInstant	/disc/469A0/081220260114533557_tse-anedjpsm-469A0-202601143469A0-ixbrl.htm
2026-01-14		当期				提出日	FilingDate			2026年１月14日	CurrentYearInstant	/disc/469A0/081220260114533557_tse-anedjpsm-469A0-202601143469A0-ixbrl.htm
2026-01-14		当期				会社名	CompanyName			株式会社フィットクルー	CurrentYearInstant	/disc/469A0/081220260114533557_tse-anedjpsm-469A0-202601143469A0-ixbrl.htm
2026-01-14		当期					TokyoStockExchange			東	CurrentYearInstant	/disc/469A0/081220260114533557_tse-anedjpsm-469A0-202601143469A0-ixbrl.htm
2026-01-14		当期				証券コード	SecuritiesCode			469A	CurrentYearInstant	/disc/469A0/081220260114533557_tse-anedjpsm-469A0-202601143469A0-ixbrl.htm
2026-01-14		当期				URL	URL			https://fitcrew.co.jp	CurrentYearInstant	/disc/469A0/081220260114533557_tse-anedjpsm-469A0-202601143469A0-ixbrl.htm
2026-01-14		当期				代表者の役職	TitleRepresentative			代表取締役社長	CurrentYearInstant	/disc/469A0/081220260114533557_tse-anedjpsm-469A0-202601143469A0-ixbrl.htm
2026-01-14		当期				代表者名	NameRepresentative			鹿島 紘樹	CurrentYearInstant	/disc/469A0/081220260114533557_tse-anedjpsm-469A0-202601143469A0-ixbrl.htm
2026-01-14		当期					TitleInquiries			常務取締役	CurrentYearInstant	/disc/469A0/081220260114533557_tse-anedjpsm-469A0-202601143469A0-ixbrl.htm
2026-01-14		当期					NameInquiries			矢野 佑樹	CurrentYearInstant	/disc/469A0/081220260114533557_tse-anedjpsm-469A0-202601143469A0-ixbrl.htm
2026-01-14		当期					Tel			06（6131）9937	CurrentYearInstant	/disc/469A0/081220260114533557_tse-anedjpsm-469A0-202601143469A0-ixbrl.htm
2026-01-14		当期					DateOfGeneralShareholdersMeetingAsPlanned			2026年２月26日	CurrentYearInstant	/disc/469A0/081220260114533557_tse-anedjpsm-469A0-202601143469A0-ixbrl.htm
2026-01-14		当期					AnnualSecuritiesReportFilingDateAsPlanned			2026年２月27日	CurrentYearInstant	/disc/469A0/081220260114533557_tse-anedjpsm-469A0-202601143469A0-ixbrl.htm
2026-01-14		当期					SupplementalMaterialOfAnnualResults			有	CurrentYearInstant	/disc/469A0/081220260114533557_tse-anedjpsm-469A0-202601143469A0-ixbrl.htm
2026-01-14		当期					ConveningBriefingOfAnnualResults			無	CurrentYearInstant	/disc/469A0/081220260114533557_tse-anedjpsm-469A0-202601143469A0-ixbrl.htm
2026-01-14		当期					NoteToFractionProcessingMethod			（百万円未満切捨て）	CurrentYearInstant	/disc/469A0/081220260114533557_tse-anedjpsm-469A0-202601143469A0-ixbrl.htm
2026-01-14		当期	単体	実績		売上高	NetSales	2920000000	JPY	2,920	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/469A0/081220260114533557_tse-anedjpsm-469A0-202601143469A0-ixbrl.htm
2026-01-14		当期	単体	実績		売上高の増減率	ChangeInNetSales	0.190	Pure	19.0	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/469A0/081220260114533557_tse-anedjpsm-469A0-202601143469A0-ixbrl.htm
2026-01-14		当期	単体	実績		営業利益	OperatingIncome	274000000	JPY	274	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/469A0/081220260114533557_tse-anedjpsm-469A0-202601143469A0-ixbrl.htm
2026-01-14		当期	単体	実績		営業利益の増減率	ChangeInOperatingIncome	1.432	Pure	143.2	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/469A0/081220260114533557_tse-anedjpsm-469A0-202601143469A0-ixbrl.htm
2026-01-14		当期	単体	実績		経常利益	OrdinaryIncome	267000000	JPY	267	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/469A0/081220260114533557_tse-anedjpsm-469A0-202601143469A0-ixbrl.htm
2026-01-14		当期	単体	実績		経常利益の増減率	ChangeInOrdinaryIncome	1.432	Pure	143.2	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/469A0/081220260114533557_tse-anedjpsm-469A0-202601143469A0-ixbrl.htm
2026-01-14		当期	単体	実績		当期純利益	NetIncome	249000000	JPY	249	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/469A0/081220260114533557_tse-anedjpsm-469A0-202601143469A0-ixbrl.htm
2026-01-14		当期	単体	実績		当期純利益の増減率	ChangeInNetIncome	4.627	Pure	462.7	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/469A0/081220260114533557_tse-anedjpsm-469A0-202601143469A0-ixbrl.htm
2026-01-14		前期	単体	実績		売上高	NetSales	2454000000	JPY	2,454	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/469A0/081220260114533557_tse-anedjpsm-469A0-202601143469A0-ixbrl.htm
2026-01-14		前期	単体	実績		売上高の増減率	ChangeInNetSales	0.388	Pure	38.8	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/469A0/081220260114533557_tse-anedjpsm-469A0-202601143469A0-ixbrl.htm
2026-01-14		前期	単体	実績		営業利益	OperatingIncome	112000000	JPY	112	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/469A0/081220260114533557_tse-anedjpsm-469A0-202601143469A0-ixbrl.htm
2026-01-14		前期	単体	実績		営業利益の増減率	ChangeInOperatingIncome	0.449	Pure	44.9	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/469A0/081220260114533557_tse-anedjpsm-469A0-202601143469A0-ixbrl.htm
2026-01-14		前期	単体	実績		経常利益	OrdinaryIncome	109000000	JPY	109	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/469A0/081220260114533557_tse-anedjpsm-469A0-202601143469A0-ixbrl.htm
2026-01-14		前期	単体	実績		経常利益の増減率	ChangeInOrdinaryIncome	0.379	Pure	37.9	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/469A0/081220260114533557_tse-anedjpsm-469A0-202601143469A0-ixbrl.htm
2026-01-14		前期	単体	実績		当期純利益	NetIncome	44000000	JPY	44	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/469A0/081220260114533557_tse-anedjpsm-469A0-202601143469A0-ixbrl.htm
2026-01-14		前期	単体	実績		当期純利益の増減率	ChangeInNetIncome	0.333	Pure	33.3	PriorYearDuration_NonConsolidatedMember_ResultMember	/disc/469A0/081220260114533557_tse-anedjpsm-469A0-202601143469A0-ixbrl.htm
2026-01-14		当期	単体	実績		1株当たり当期純利益	NetIncomePerShare	263.59	JPYPerShares	263.59	CurrentYearDuration_NonConsolidatedMember_ResultMember	/disc/469A0/081220260114533557_tse-anedjpsm-469A0-202601143469A0-ixbrl.htm
