日付	書類	期	連単	区分	四半期	項目名	タグ	値	単位	表示	コンテキスト	出所
2016-08-08	四半期	当期第1四半期累計				書類名	DocumentName			第1四半期決算短信〔日本基準〕（連結）	CurrentAccumulatedQ1Instant	/disc/18790/081220160719453264_tse-qcedjpsm-18790-20160719453264-ixbrl.htm
2016-08-08	四半期	当期第1四半期累計				提出日	FilingDate			平成28年8月8日	CurrentAccumulatedQ1Instant	/disc/18790/081220160719453264_tse-qcedjpsm-18790-20160719453264-ixbrl.htm
2016-08-08	四半期	当期第1四半期累計				会社名	CompanyName			新日本建設株式会社	CurrentAccumulatedQ1Instant	/disc/18790/081220160719453264_tse-qcedjpsm-18790-20160719453264-ixbrl.htm
2016-08-08	四半期	当期第1四半期累計					TokyoStockExchange			東	CurrentAccumulatedQ1Instant	/disc/18790/081220160719453264_tse-qcedjpsm-18790-20160719453264-ixbrl.htm
2016-08-08	四半期	当期第1四半期累計				証券コード	SecuritiesCode			18790	CurrentAccumulatedQ1Instant	/disc/18790/081220160719453264_tse-qcedjpsm-18790-20160719453264-ixbrl.htm
2016-08-08	四半期	当期第1四半期累計				URL	URL			http://www.shinnihon-c.co.jp/	CurrentAccumulatedQ1Instant	/disc/18790/081220160719453264_tse-qcedjpsm-18790-20160719453264-ixbrl.htm
2016-08-08	四半期	当期第1四半期累計				代表者の役職	TitleRepresentative			代表取締役社長	CurrentAccumulatedQ1Instant	/disc/18790/081220160719453264_tse-qcedjpsm-18790-20160719453264-ixbrl.htm
2016-08-08	四半期	当期第1四半期累計				代表者名	NameRepresentative			高見 克司	CurrentAccumulatedQ1Instant	/disc/18790/081220160719453264_tse-qcedjpsm-18790-20160719453264-ixbrl.htm
2016-08-08	四半期	当期第1四半期累計					TitleInquiries			取締役常務執行役員管理本部長	CurrentAccumulatedQ1Instant	/disc/18790/081220160719453264_tse-qcedjpsm-18790-20160719453264-ixbrl.htm
2016-08-08	四半期	当期第1四半期累計					NameInquiries			高橋 苗樹	CurrentAccumulatedQ1Instant	/disc/18790/081220160719453264_tse-qcedjpsm-18790-20160719453264-ixbrl.htm
2016-08-08	四半期	当期第1四半期累計					Tel			043-213-1111	CurrentAccumulatedQ1Instant	/disc/18790/081220160719453264_tse-qcedjpsm-18790-20160719453264-ixbrl.htm
2016-08-08	四半期	当期第1四半期累計					QuarterlyStatementFilingDateAsPlanned			平成28年8月9日	CurrentAccumulatedQ1Instant	/disc/18790/081220160719453264_tse-qcedjpsm-18790-20160719453264-ixbrl.htm
2016-08-08	四半期	当期第1四半期累計					SupplementalMaterialOfQuarterlyResults			無	CurrentAccumulatedQ1Instant	/disc/18790/081220160719453264_tse-qcedjpsm-18790-20160719453264-ixbrl.htm
2016-08-08	四半期	当期第1四半期累計					ConveningBriefingOfQuarterlyResults			無	CurrentAccumulatedQ1Instant	/disc/18790/081220160719453264_tse-qcedjpsm-18790-20160719453264-ixbrl.htm
2016-08-08	四半期	当期第1四半期累計					NoteToFractionProcessingMethod			（百万円未満切捨て）	CurrentAccumulatedQ1Instant	/disc/18790/081220160719453264_tse-qcedjpsm-18790-20160719453264-ixbrl.htm
2016-08-08	四半期	当期第1四半期累計	連結	実績		売上高	NetSales	15632000000	JPY	15,632	CurrentAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/18790/081220160719453264_tse-qcedjpsm-18790-20160719453264-ixbrl.htm
2016-08-08	四半期	当期第1四半期累計	連結	実績		売上高の増減率	ChangeInNetSales	0.294	Pure	29.4	CurrentAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/18790/081220160719453264_tse-qcedjpsm-18790-20160719453264-ixbrl.htm
2016-08-08	四半期	当期第1四半期累計	連結	実績		営業利益	OperatingIncome	2283000000	JPY	2,283	CurrentAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/18790/081220160719453264_tse-qcedjpsm-18790-20160719453264-ixbrl.htm
2016-08-08	四半期	当期第1四半期累計	連結	実績		営業利益の増減率	ChangeInOperatingIncome	2.064	Pure	206.4	CurrentAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/18790/081220160719453264_tse-qcedjpsm-18790-20160719453264-ixbrl.htm
2016-08-08	四半期	当期第1四半期累計	連結	実績		経常利益	OrdinaryIncome	2092000000	JPY	2,092	CurrentAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/18790/081220160719453264_tse-qcedjpsm-18790-20160719453264-ixbrl.htm
2016-08-08	四半期	当期第1四半期累計	連結	実績		経常利益の増減率	ChangeInOrdinaryIncome	2.032	Pure	203.2	CurrentAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/18790/081220160719453264_tse-qcedjpsm-18790-20160719453264-ixbrl.htm
2016-08-08	四半期	当期第1四半期累計	連結	実績		親会社株主に帰属する当期純利益	ProfitAttributableToOwnersOfParent	5876000000	JPY	5,876	CurrentAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/18790/081220160719453264_tse-qcedjpsm-18790-20160719453264-ixbrl.htm
2016-08-08	四半期	前期第1四半期累計	連結	実績		売上高	NetSales	12077000000	JPY	12,077	PriorAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/18790/081220160719453264_tse-qcedjpsm-18790-20160719453264-ixbrl.htm
2016-08-08	四半期	前期第1四半期累計	連結	実績		売上高の増減率	ChangeInNetSales	0.033	Pure	3.3	PriorAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/18790/081220160719453264_tse-qcedjpsm-18790-20160719453264-ixbrl.htm
2016-08-08	四半期	前期第1四半期累計	連結	実績		営業利益	OperatingIncome	745000000	JPY	745	PriorAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/18790/081220160719453264_tse-qcedjpsm-18790-20160719453264-ixbrl.htm
2016-08-08	四半期	前期第1四半期累計	連結	実績		営業利益の増減率	ChangeInOperatingIncome	0.417	Pure	41.7	PriorAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/18790/081220160719453264_tse-qcedjpsm-18790-20160719453264-ixbrl.htm
2016-08-08	四半期	前期第1四半期累計	連結	実績		経常利益	OrdinaryIncome	689000000	JPY	689	PriorAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/18790/081220160719453264_tse-qcedjpsm-18790-20160719453264-ixbrl.htm
2016-08-08	四半期	前期第1四半期累計	連結	実績		経常利益の増減率	ChangeInOrdinaryIncome	0.660	Pure	66.0	PriorAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/18790/081220160719453264_tse-qcedjpsm-18790-20160719453264-ixbrl.htm
2016-08-08	四半期	前期第1四半期累計	連結	実績		親会社株主に帰属する当期純利益	ProfitAttributableToOwnersOfParent	459000000	JPY	459	PriorAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/18790/081220160719453264_tse-qcedjpsm-18790-20160719453264-ixbrl.htm
2016-08-08	四半期	前期第1四半期累計	連結	実績		親会社株主に帰属する当期純利益の増減率	ChangeInProfitAttributableToOwnersOfParent	0.838	Pure	83.8	PriorAccumulatedQ1Duration_ConsolidatedMember_ResultMember	/disc/18790/081220160719453264_tse-qcedjpsm-18790-20160719453264-ixbrl.htm
